image_path,class
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38814522cu_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38814522nk_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38814525ju_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38814589oq_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38814681mh_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38814866lo_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38814996ol_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38815194ef_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38815213hs_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38815213wh_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38815224tn_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38815242hd_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38815569tl_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38816262rx_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38816335vg_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38816378jq_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38816378ls_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38816673dx_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38816714cb_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38817041fb_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38817474il_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38817872fq_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818138on_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818139es_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818139se_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818182db_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818193jt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818253pn_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818390cd_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818418ji_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818429li_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818672jt_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818723ha_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818885vw_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818885xe_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818887kl_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818887sd_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818986mu_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38818987wd_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38819195ml_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38819227ps_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38820899ct_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38820902mu_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38820905po_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38821263ro_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38821267xq_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38821270fl_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38821996lp_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38823157mg_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38823157nj_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38823277vb_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38823282ax_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38823451xk_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38823465bv_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38823466eo_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38823902nj_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824222aa_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824328cb_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824341dc_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824460pk_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824490pq_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824597ox_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824598ws_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824720kc_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824721wt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824722pp_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38824809ft_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825055os_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825379or_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825380ph_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825386pn_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825387xt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825389rg_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825652pu_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825655gx_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825661tt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825702kx_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825965en_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825969fs_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825971oj_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38825972iw_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826007qk_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826015fw_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826017be_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826019ap_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826022uo_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826023fk_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826297cs_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826414fo_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826704wq_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38826771wx_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38828090iu_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38828093ml_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38828420sn_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38829617je_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38829687ji_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38829726qg_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38829925lt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38829953rf_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38830413fl_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38830425lj_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38830872fk_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38831307ab_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38831637sj_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832684op_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832686kg_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832704wp_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832707xs_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832735fs_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832741ao_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832746bs_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832800hk_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38832819hr_1_r.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38833186ko_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38833275sk_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38833304sb_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38834325wg_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38834935au_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38834940vt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38835037kq_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38835038gi_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38835038xx_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38835070bt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38835228ri_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38835283ih_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38835299bm_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38836025ur_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38836104un_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38836110qj_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38836114mt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38836598bn_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837042xq_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837124ad_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837163ju_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837169fe_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837177jo_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837177ms_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837287qx_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837287re_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837291jn_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837291tb_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837294xl_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837297ge_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837408ua_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837486uc_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38837755wb_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38838393ex_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38838485mc_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38838564xt_1_f.jpg,shirts_shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/shirts_shirts/38838570ol_1_f.jpg,shirts_shirts
